A,B,C,D,E,F,Apop,Cpop,Total users,Temperature,Conditions,Time index
0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,18.0,0.0,47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,1.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,8
0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,17.0,3.0,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.3333333333333335,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.6666666666666667,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,2.6666666666666665,14
0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,18.0,2.0,15
0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.3333333333333333,18.666666666666668,2.3333333333333335,16
0.0,0.5,0.16666666666666666,0.0,1.8333333333333333,0.3333333333333333,0.0,0.0,2.8333333333333335,20.333333333333332,3.0,17
0.0,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,2.6666666666666665,21.0,3.0,18
0.0,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.0,2.0,21.333333333333332,3.0,19
0.16666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.5,0.0,0.0,3.0,22.333333333333332,2.6666666666666665,20
0.6666666666666666,0.3333333333333333,0.5,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0,2.8333333333333335,23.0,2.0,21
1.1666666666666667,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.0,1.1666666666666667,0.0,0.0,4.0,23.333333333333332,2.0,22
1.1666666666666667,0.8333333333333334,1.8333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.0,7.5,24.333333333333332,2.0,23
1.8333333333333333,0.5,2.6666666666666665,1.1666666666666667,1.1666666666666667,1.0,0.0,0.0,8.333333333333334,25.0,2.0,24
1.5,0.6666666666666666,1.5,0.5,0.3333333333333333,1.8333333333333333,0.13065204267031902,0.08053869995871128,6.333333333333333,25.333333333333332,2.0,25
2.1666666666666665,1.3333333333333333,4.166666666666667,1.0,1.0,3.3333333333333335,0.783912256021914,0.48323219975226767,13.0,26.333333333333332,1.6666666666666667,26
3.5,1.1666666666666667,3.1666666666666665,3.3333333333333335,1.1666666666666667,3.6666666666666665,0.783912256021914,0.46813119351000937,16.0,26.666666666666668,1.0,27
3.5,1.0,4.333333333333333,4.0,1.0,2.0,0.783912256021914,0.45303018726775096,15.833333333333334,26.0,1.0,28
6.833333333333333,1.5,6.833333333333333,4.166666666666667,0.3333333333333333,5.333333333333333,0.6448102699332988,0.45303018726775096,25.0,26.333333333333332,1.0,29
6.5,1.8333333333333333,3.8333333333333335,6.166666666666667,0.8333333333333334,6.0,0.5752592768889914,0.45303018726775096,25.166666666666668,27.0,1.3333333333333333,30
4.5,4.0,4.833333333333333,6.333333333333333,1.0,5.666666666666667,0.6067046011542031,0.5188733952190678,26.333333333333332,27.333333333333332,2.0,31
4.666666666666667,5.166666666666667,5.5,5.166666666666667,2.0,3.5,0.7639312224802616,0.8480894349756521,26.0,28.0,2.0,32
3.0,3.1666666666666665,7.666666666666667,4.166666666666667,1.8333333333333333,4.166666666666667,0.7639312224802616,0.8480894349756521,24.0,28.0,2.0,33
4.333333333333333,1.6666666666666667,6.166666666666667,6.166666666666667,1.3333333333333333,4.833333333333333,0.765985320283635,0.8525539473326168,24.5,28.333333333333332,2.0,34
5.0,1.3333333333333333,8.0,6.666666666666667,2.5,2.6666666666666665,0.7670123691853218,0.8748765091174405,26.166666666666668,29.0,2.0,35
2.3333333333333335,2.1666666666666665,10.5,4.166666666666667,2.0,1.5,0.7405220609911373,0.8748765091174405,22.666666666666668,29.0,2.0,36
2.6666666666666665,1.0,10.666666666666666,4.666666666666667,2.0,2.1666666666666665,0.602601979498344,0.8801109803934893,23.166666666666668,29.0,2.0,37
2.0,1.3333333333333333,10.166666666666666,1.1666666666666667,1.3333333333333333,2.3333333333333335,0.5752592768889914,0.9062833367737335,18.333333333333332,28.666666666666668,2.3333333333333335,38
3.3333333333333335,0.0,4.666666666666667,3.1666666666666665,1.5,5.666666666666667,0.5752592768889914,0.9062833367737335,18.333333333333332,28.0,3.0,39
3.6666666666666665,1.0,8.166666666666666,6.166666666666667,2.8333333333333335,3.1666666666666665,0.7403432449974026,0.9062833367737335,25.0,27.666666666666668,3.0,40
1.6666666666666667,0.6666666666666666,5.166666666666667,4.666666666666667,3.3333333333333335,2.0,0.8228852290516082,0.5789833870723532,17.5,26.666666666666668,3.0,41
2.6666666666666665,1.5,4.666666666666667,3.5,2.5,2.3333333333333335,0.8228852290516082,0.7550503121129183,17.166666666666668,25.666666666666668,3.0,42
2.3333333333333335,0.6666666666666666,4.166666666666667,2.6666666666666665,1.5,2.3333333333333335,0.8228852290516082,0.7550503121129183,13.666666666666666,24.666666666666668,3.0,43
0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,1.0,3.0,0.7519608047145129,0.7550503121129183,11.0,23.333333333333332,2.6666666666666665,44
1.0,0.8333333333333334,0.16666666666666666,2.1666666666666665,0.16666666666666666,0.5,0.8429081508122938,0.48871068181190863,4.833333333333333,22.333333333333332,2.3333333333333335,45
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.16666666666666666,0.8429081508122938,0.6671131545326969,2.0,23.0,3.0,46
0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,22.666666666666668,3.0,47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.6666666666666665,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,2.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,2.0,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,11
0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,18.0,2.0,12
0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,18.0,2.0,13
0.6666666666666666,1.5,1.0,0.0,0.16666666666666666,1.5,0.0,0.0,4.833333333333333,18.0,1.6666666666666667,14
0.16666666666666666,0.3333333333333333,3.0,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.0,0.0,5.333333333333333,18.333333333333332,1.3333333333333333,15
0.3333333333333333,2.0,6.0,1.6666666666666667,0.5,0.6666666666666666,0.0,0.0,11.166666666666666,19.0,2.0,16
0.16666666666666666,1.8333333333333333,6.333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.0,0.0,10.666666666666666,19.0,2.0,17
0.3333333333333333,0.5,7.5,1.3333333333333333,0.5,0.8333333333333334,0.0,0.0,11.0,19.0,2.0,18
0.3333333333333333,1.0,7.166666666666667,2.8333333333333335,1.0,0.8333333333333334,0.0,0.0,13.166666666666666,19.0,2.0,19
1.5,0.6666666666666666,4.833333333333333,2.3333333333333335,0.8333333333333334,2.5,0.0,0.0,12.666666666666666,19.0,2.0,20
1.3333333333333333,0.8333333333333334,3.5,3.6666666666666665,1.5,2.3333333333333335,0.0,0.0,13.166666666666666,19.333333333333332,1.6666666666666667,21
2.8333333333333335,0.3333333333333333,4.333333333333333,2.0,2.5,2.6666666666666665,0.0,0.0,14.666666666666666,20.333333333333332,1.0,22
2.3333333333333335,0.3333333333333333,0.6666666666666666,3.1666666666666665,2.0,3.0,0.0,0.0,11.5,21.0,1.0,23
2.8333333333333335,1.1666666666666667,0.16666666666666666,3.0,0.8333333333333334,3.3333333333333335,0.0,0.0,11.333333333333334,21.0,1.0,24
2.6666666666666665,0.16666666666666666,1.1666666666666667,3.0,0.8333333333333334,3.8333333333333335,0.0,0.0,11.666666666666666,21.333333333333332,1.0,25
4.0,1.1666666666666667,4.166666666666667,3.6666666666666665,1.8333333333333333,4.333333333333333,0.0,0.0,19.166666666666668,22.0,1.0,26
4.166666666666667,1.3333333333333333,6.5,5.5,2.0,4.333333333333333,0.0,0.0,23.833333333333332,21.666666666666668,1.3333333333333333,27
4.166666666666667,2.0,6.0,5.5,2.0,3.8333333333333335,0.0,0.0,23.5,21.333333333333332,2.0,28
3.3333333333333335,1.3333333333333333,8.0,4.666666666666667,2.0,3.8333333333333335,0.0,0.075512720488724,23.166666666666668,22.333333333333332,2.0,29
3.3333333333333335,1.0,6.666666666666667,6.0,0.8333333333333334,2.5,0.0,0.45307632293234396,20.333333333333332,23.0,2.0,30
7.833333333333333,2.0,6.833333333333333,5.666666666666667,1.1666666666666667,3.5,0.0,0.45307632293234396,27.0,22.666666666666668,2.0,31
4.833333333333333,2.0,7.333333333333333,7.166666666666667,1.5,4.0,0.09501101875315852,0.4681542613423058,26.833333333333332,22.333333333333332,2.0,32
3.6666666666666665,3.5,10.166666666666666,8.5,3.3333333333333335,3.6666666666666665,0.5700661125189511,0.48323219975226767,32.833333333333336,23.0,2.0,33
1.8333333333333333,2.3333333333333335,10.666666666666666,1.6666666666666667,3.5,1.3333333333333333,0.5700661125189511,0.48323219975226767,21.333333333333332,23.0,2.0,34
0.5,1.8333333333333333,7.333333333333333,2.3333333333333335,5.0,1.5,0.5764001804358284,0.6991265219578455,18.5,22.666666666666668,2.0,35
1.0,1.5,8.333333333333334,1.8333333333333333,5.666666666666667,2.5,0.6080705200202146,0.8070736830606345,20.833333333333332,22.0,2.0,36
1.6666666666666667,1.8333333333333333,10.166666666666666,4.666666666666667,2.8333333333333335,1.5,0.6080705200202146,0.8070736830606345,22.666666666666668,22.0,2.0,37
2.0,0.5,8.166666666666666,3.8333333333333335,4.0,1.8333333333333333,0.602601979498344,0.7209893955320066,20.333333333333332,22.0,2.0,38
0.5,1.6666666666666667,9.0,3.6666666666666665,5.5,2.3333333333333335,0.7216048710149048,0.6779472517676925,22.666666666666668,21.666666666666668,2.3333333333333335,39
0.16666666666666666,2.5,8.666666666666666,2.3333333333333335,4.5,1.1666666666666667,0.7947776680778614,0.6779472517676925,19.333333333333332,21.0,3.0,40
2.5,2.3333333333333335,7.0,3.8333333333333335,5.833333333333333,2.6666666666666665,0.8166280691124026,0.7190452167862578,24.166666666666668,20.666666666666668,3.0,41
2.0,1.1666666666666667,1.1666666666666667,2.1666666666666665,0.6666666666666666,2.1666666666666665,0.9258800742851087,0.924535041879084,9.333333333333334,20.0,3.0,42
0.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.9258800742851087,0.924535041879084,2.8333333333333335,20.0,3.0,43
0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.9258800742851087,0.924535041879084,0.16666666666666666,19.666666666666668,3.0,44
0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.9171354834446497,0.4622675209395421,0.16666666666666666,19.0,3.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.4541954463020954,0.0,0.0,19.0,3.0,46
