A,B,C,D,E,F,Apop,Bpop,Total users,Temperature,Conditions,Time index
0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,1.6666666666666667,18.0,2.0,27
0.3333333333333333,0.6666666666666666,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,3.6666666666666665,18.0,2.0,28
1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,6.0,18.0,1.3333333333333333,29
2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,4.666666666666667,18.0,1.0,30
4.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,6.0,18.666666666666668,1.6666666666666667,31
4.666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,9.333333333333334,19.0,2.0,32
7.333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.0,3.0,0.0,0.0,13.0,19.0,2.0,33
6.333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,3.0,0.0,0.0,11.666666666666666,19.0,2.0,34
6.333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,9.666666666666666,19.0,2.0,35
6.666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,0.0,0.0,10.666666666666666,19.0,2.0,36
8.333333333333334,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,11.333333333333334,19.0,2.0,37
7.666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,0.0,13.333333333333334,19.0,2.0,38
6.666666666666667,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.0,1.3333333333333333,0.0,0.0,13.0,19.0,2.0,39
5.666666666666667,1.6666666666666667,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,0.0,0.0,13.666666666666666,19.0,2.0,40
4.0,1.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,0.0,0.0,11.666666666666666,19.0,2.0,41
3.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,2.3333333333333335,1.0,0.0,0.0,11.666666666666666,19.0,2.0,42
3.6666666666666665,1.0,1.6666666666666667,5.333333333333333,2.3333333333333335,0.6666666666666666,0.0,0.0,14.666666666666666,19.666666666666668,1.3333333333333333,43
5.333333333333333,2.3333333333333335,3.6666666666666665,2.0,1.6666666666666667,0.3333333333333333,0.0,0.0,15.333333333333334,20.0,1.0,44
3.3333333333333335,3.3333333333333335,1.3333333333333333,2.0,3.6666666666666665,0.3333333333333333,0.0,0.0,14.0,20.666666666666668,1.0,45
1.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,4.0,0.6666666666666666,0.0,0.0,12.333333333333334,21.0,1.0,46
0.3333333333333333,2.3333333333333335,1.3333333333333333,4.666666666666667,2.0,0.0,0.0,0.0,10.666666666666666,21.0,1.0,47
0.0,2.6666666666666665,1.3333333333333333,2.0,3.3333333333333335,0.3333333333333333,0.0,0.0,9.666666666666666,21.0,1.0,48
0.3333333333333333,3.0,0.3333333333333333,4.0,3.3333333333333335,2.0,0.0,0.0,13.0,21.0,1.0,49
0.6666666666666666,2.6666666666666665,1.0,4.333333333333333,4.333333333333333,0.3333333333333333,0.0,0.0,13.333333333333334,21.0,1.0,50
1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,10.0,21.666666666666668,1.0,51
3.0,5.666666666666667,1.6666666666666667,3.6666666666666665,5.0,0.3333333333333333,0.0,0.0,19.333333333333332,22.0,1.0,52
5.333333333333333,2.3333333333333335,2.0,3.6666666666666665,3.6666666666666665,2.0,0.0,0.0,19.0,22.0,1.0,53
4.333333333333333,5.666666666666667,1.3333333333333333,5.666666666666667,3.3333333333333335,1.6666666666666667,0.0,0.0,22.0,22.0,1.0,54
8.666666666666666,2.6666666666666665,2.6666666666666665,5.333333333333333,5.333333333333333,1.0,0.0,0.0,25.666666666666668,21.333333333333332,1.6666666666666667,55
5.666666666666667,4.666666666666667,1.6666666666666667,4.666666666666667,3.6666666666666665,2.3333333333333335,0.0,0.0,22.666666666666668,21.0,2.0,56
6.333333333333333,3.6666666666666665,2.3333333333333335,6.333333333333333,4.0,1.6666666666666667,0.0,0.0,24.333333333333332,21.666666666666668,2.0,57
9.0,3.0,2.3333333333333335,5.0,4.666666666666667,1.3333333333333333,0.0,0.0,25.333333333333332,22.0,2.0,58
7.0,3.6666666666666665,1.6666666666666667,4.333333333333333,3.0,1.3333333333333333,0.151025440977448,0.0,21.0,22.666666666666668,2.0,59
8.333333333333334,2.6666666666666665,1.0,5.666666666666667,2.6666666666666665,0.3333333333333333,0.45307632293234396,0.0,20.666666666666668,23.0,2.0,60
5.0,4.0,0.6666666666666666,6.333333333333333,2.3333333333333335,1.6666666666666667,0.45307632293234396,0.0,20.0,23.0,2.0,61
6.666666666666667,7.333333333333333,1.0,4.333333333333333,4.333333333333333,2.0,0.45307632293234396,0.0,25.666666666666668,23.0,2.0,62
7.0,8.333333333333334,1.3333333333333333,7.0,2.6666666666666665,2.0,0.45307632293234396,0.0,28.333333333333332,22.333333333333332,2.0,63
7.333333333333333,5.666666666666667,0.6666666666666666,6.666666666666667,4.0,2.6666666666666665,0.45307632293234396,0.0,27.0,22.0,2.0,64
7.333333333333333,4.0,2.3333333333333335,7.666666666666667,4.0,1.3333333333333333,0.48323219975226767,0.19002203750631705,26.666666666666668,22.666666666666668,2.0,65
8.666666666666666,3.6666666666666665,3.6666666666666665,11.333333333333334,3.6666666666666665,4.333333333333333,0.48323219975226767,0.5700661125189511,35.333333333333336,23.0,2.0,66
11.666666666666666,3.6666666666666665,3.0,5.666666666666667,3.6666666666666665,2.6666666666666665,0.48323219975226767,0.5700661125189511,30.333333333333332,23.0,2.0,67
10.333333333333334,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.6666666666666665,0.48323219975226767,0.5700661125189511,22.0,23.0,2.0,68
11.0,1.0,4.333333333333333,2.0,0.3333333333333333,2.0,0.48323219975226767,0.5700661125189511,20.666666666666668,23.0,2.0,69
9.0,0.3333333333333333,4.666666666666667,3.3333333333333335,2.0,2.6666666666666665,0.5911793608550565,0.5700661125189511,22.0,23.0,2.0,70
5.666666666666667,0.6666666666666666,5.333333333333333,1.3333333333333333,1.0,1.0,0.8070736830606343,0.5827342483527056,15.0,22.333333333333332,2.0,71
8.666666666666666,0.3333333333333333,6.333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.8070736830606343,0.6080705200202146,19.666666666666668,22.0,2.0,72
8.0,1.6666666666666667,5.0,3.0,2.6666666666666665,1.6666666666666667,0.8070736830606343,0.6080705200202146,22.0,22.0,2.0,73
12.0,2.3333333333333335,2.0,5.333333333333333,2.0,2.6666666666666665,0.8070736830606343,0.6080705200202146,26.333333333333332,22.0,2.0,74
8.333333333333334,1.0,3.6666666666666665,4.0,1.0,1.0,0.8070736830606343,0.6080705200202146,19.0,22.0,2.0,75
6.666666666666667,1.6666666666666667,4.333333333333333,3.0,1.3333333333333333,0.3333333333333333,0.7640315392963205,0.6080705200202146,17.333333333333332,22.0,2.0,76
9.666666666666666,2.3333333333333335,3.6666666666666665,4.666666666666667,2.3333333333333335,0.6666666666666666,0.6779472517676925,0.5971334389764734,23.333333333333332,22.0,2.0,77
10.666666666666666,1.0,6.333333333333333,4.0,3.0,1.3333333333333333,0.6779472517676925,0.6484320739519481,26.333333333333332,22.0,2.0,78
7.333333333333333,0.0,4.666666666666667,3.3333333333333335,1.6666666666666667,2.0,0.6779472517676925,0.7947776680778617,19.0,21.333333333333332,2.6666666666666665,79
9.333333333333334,0.3333333333333333,4.333333333333333,2.3333333333333335,0.3333333333333333,3.0,0.6779472517676925,0.7947776680778617,19.666666666666668,21.0,3.0,80
8.0,0.0,4.666666666666667,2.3333333333333335,2.0,2.0,0.6779472517676925,0.7947776680778617,19.0,21.0,3.0,81
6.666666666666667,3.0,6.0,3.0,2.3333333333333335,2.3333333333333335,0.6779472517676925,0.7947776680778617,23.333333333333332,21.0,3.0,82
7.333333333333333,2.0,5.666666666666667,4.666666666666667,3.0,2.3333333333333335,0.760143181804823,0.8384784701469439,25.0,20.333333333333332,3.0,83
1.6666666666666667,3.0,0.6666666666666666,2.0,2.6666666666666665,2.0,0.9245350418790842,0.9258800742851085,12.0,20.0,3.0,84
0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.9245350418790842,0.9258800742851085,6.666666666666667,20.0,3.0,85
0.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.9245350418790842,0.9258800742851085,3.6666666666666665,20.0,3.0,86
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.9245350418790842,0.9258800742851085,2.0,20.0,3.0,87
0.0,0.0,0.0,0.0,0.0,0.0,0.9245350418790842,0.9258800742851085,0.0,20.0,3.0,88
0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9245350418790842,0.9258800742851085,0.3333333333333333,19.333333333333332,3.0,89
0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9245350418790842,0.9258800742851085,0.3333333333333333,19.0,3.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083908926041908,0.0,19.0,3.0,91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083908926041908,0.0,19.0,3.0,92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,94
